skill_id,skill_name
3176,GLOBE Claritas
3177,GMI NET-MR
3178,GN Otometrics CHARTR EP
3179,GNOME Gnutrition
3180,GNU Image Manipulation Program GIMP
3181,GNU Octave
3182,GO2cam
3183,GPC Autocab
3184,GRASPIT!
3185,GRL Engineers Wave Equation Analysis Program GRLWEAP
3186,GRZ Software MeshCAM
3187,GSLIB
3188,GT STRUDL
3189,GTX RastorCAD
3190,GYST
3191,Gait analysis software
3192,GalacTek ECLIPSE
3193,Galaxy Technologies TimeStar Enterprise
3194,Gale Cengage Learning Associations Unlimited
3195,Gale Expanded Academic ASAP PLUS
3196,Galilee Enterprise TargetPro
3197,Galileo 360 Fares
3198,Gallery Systems EmbARK
3199,Gallery Systems The Museum System
3200,Galor Travel Booster
3201,Galorath SEER
3202,Galorath SEER-SEM
3203,Gambit Scheme
3204,Gamma Associates mTab
3205,Gamma Technologies GT-SUITE
3206,Gamma camera software
3207,Gamma remote sensing software
3208,Gamma waste assay system GWAS
3209,GanttProject
3210,Garment design software
3211,Garment tracking software
3212,Garmin City Select
3213,Gas chromatograph GS software
3214,Gas dispersion model software
3215,Gas field monitoring system software
3216,Gateway to Logic
3217,Gaussian GaussView
3218,Gaussian software
3219,Gavel & Gown Software Amicus Attorney
3220,Gazebo
3221,Geac MPC Production
3222,Geant4
3223,Gel documentation software
3224,Gem identification databases
3225,GemCad
3226,Gemcom GEMS
3227,Gemcom PCBC
3228,Gemcom Surpac
3229,Gemcom Whittle
3230,GenBank
3231,Genbook
3232,Gendex Dental Systems VixWin PRO
3233,Gene Codes Sequencher
3234,Gene Finder
3235,Gene Recognition and Assembly Internet Link GRAIL
3236,Gene Runner
3237,Gene recognition software
3238,GenePattern
3239,Genealogy software
3240,Genedata Expressionist
3241,General Atomic and Molecular Electronic Structure System GAMESS
3242,General Electric Mark VI Distributed Control System DCS
3243,General Electric Mark VI Integrated Control System ICS
3244,General Examination System GENESYS
3245,General Magic Portico
3246,General Structural Analysis System GSAS
3247,General algebraic modeling system GAMS
3248,General ledger software
3249,Genesis Dental
3250,Genesys PeopleComeFirst
3251,Genetic algorithm optimization software
3252,Genetic algorithm software
3253,Genetic database software
3254,Genetics computer group GSG software
3255,Genetix CytoVision
3256,Genial Genetics Shire
3257,Genial Genetics iPassport QMS
3258,Genie Interactive
3259,GenieSoft Overture
3260,Geniel Genetics iGene
3261,Genisys Fast Fixes
3262,Genlex CaseAce
3263,Genome Analysis Toolkit GATK
3264,Genotyping software
3265,Gensuite
3266,Geo-Logic Systems LithoTect Interpreter
3267,Geo-Plus
3268,GeoAgro GIS
3269,GeoCenter SeisUP
3270,GeoCue LIDAR and drone mapping software
3271,GeoCue PointVue LE
3272,GeoDa
3273,GeoGraphix ARIES Portfolio
3274,GeoMetrix Data Systems Training Partner
3275,GeoModel
3276,GeoPLUS Petra
3277,GeoPath CAD/CAM System
3278,Geocomp Systems GeoCalc
3279,Geocomp Systems GeoNav
3280,Geodetic software
3281,Geogebra
3282,Geographic information system GIS databases
3283,Geographic information system GIS marketing software
3284,Geographic information system GIS software
3285,Geographic information system GIS systems
3286,Geographic resources analysis support system GRASS
3287,Geological mapping software
3288,Geomechanical design analysis GDA software
3289,Geomechanical stress analysis software
3290,Geometric CAMWorks
3291,Geometric Technologies CAMWorks
3292,Geometric dimensioning and tolerancing software
3293,Geometrix
3294,Geomview
3295,Geosoft DAP server
3296,Geosoft Oasis montaj
3297,Geospatial data abstraction library GDAL
3298,Geospiza GeneSifter
3299,Geostatistical modeling GSTAT software
3300,Geostatistics software GS+
3301,Geothermal Properties Measurement Tool
3302,Gerber Technology AccuMark
3303,Gerber Technology CutWorks
3304,Geriatric Depression Scale
3305,Gerstco AAPBase
3306,Getting Things Done GTD software
3307,Gez Bowman THE O&P HUB
3308,Ghidra
3309,GibbsCAM
3310,Gift Certificates Plus Giftworks
3311,Gift registry software
3312,Gigatron StenoCAT
3313,GijimaAst Mining Solutions International Mine2-4D
3314,Giraffe Production Systems Giraffe Schedule System
3315,Git
3316,GitHub
3317,GitLab
3318,Glasscubes
3319,Global Education Technologies EXCENT
3320,Global Graphics Software Harlequin
3321,Global Groupware Solutions Limited Smiles ERM On-Demand
3322,Global Insight AREMOS
3323,Global Mapper Software Global Mapper
3324,Global distribution system GDS software
3325,Global positioning system GPS software
3326,GlobalSubmit REVIEW
3327,GlobalSubmit VALIDATE
3328,Globekey Agentkey
3329,Gnuplot
3330,Gnutrition
3331,Go
3332,GoBackgrounds
3333,Golden Helix ChemTree
3334,Golden Helix HelixTree
3335,Golden Software Grapher
3336,Golden Software Strater
3337,Golden Software Surfer
3338,Golden Software Voxler
3339,Good Steward Software EnergyCAP
3340,GoodReader
3341,Google
3342,Google Ads
3343,Google Analytics
3344,Google Angular
3345,Google Books NGram Viewer
3346,Google Calendar
3347,Google Checkout
3348,Google Chrome
3349,Google Classroom
3350,Google Cloud software
3351,Google Compute Engine (GCE)
3352,Google Docs
3353,Google DoubleClick
3354,Google Drive
3355,Google Earth Pro
3356,Google Gmail
3357,Google Looker Analytics
3358,Google Meet
3359,Google Scholar
3360,Google Sheets
3361,Google Sites
3362,Google Slides
3363,Google Translate Client
3364,Google Video
3365,Google Webmaster Tools
3366,Google Workspace software
3367,Govern Software GovMap
3368,Govern Software Land and Permits Management System
3369,"Governance, risk, and compliance GRC software"
3370,GraceSoft Easy InnKeeping Suite
3371,Gradle
3372,Grafana Labs Grafana Cloud
3373,Grails
3374,Grammarly Editor
3375,GraphPad Software GraphPad Prism
3376,GraphQL
3377,Graphic presentation software
3378,Graphical user interface GUI builder software
3379,Graphical user interface GUI design software
3380,Graphics Programming Environment GRAPE
3381,Graphics card driver software
3382,Graphics creation software
3383,Graphics digitizing software
3384,Graphics editing software
3385,Graphics pipelines
3386,Graphics software
3387,Graphing software
3388,Graphisoft ArchiCAD
3389,Grass Valley EDIUS
3390,GrassHopper PageStream
3391,Gravic Principia Remark
3392,Gravitation software
3393,Gravograph GravoStyle
3394,GreatTax
3395,Greatis Object Inspector
3396,Greatland Corporation Winfiler
3397,Green Cloud KleanTRAC
3398,Greenbrier Graphics Deed Plotter
3399,Greenhills Ada compilers
3400,Greenhouse gas management software
3401,Greenplum Database
3402,Greenway Health PrimeSuite
3403,Greenway Medical Technologies PrimeChart
3404,Greenway Medical Technologies PrimeSUITE
3405,Gregg Software Gregg Rock-It
3406,GrenSoft WorkTracer
3407,Gresens 92
3408,Grid analysis and display system GrADS
3409,Grid generation software
3410,Groom Pro
3411,Groomsoft
3412,Ground transportation management system
3413,Groundwater Software QuickCross/Fence
3414,Groundwater Software QuickLog
3415,Groundwater Software Visual Site Manager
3416,Groundwater Vistas
3417,Groundwater modeling system GMS
3418,GroupMe
3419,GruupMeet
3420,Gstat
3421,Guardian Analytics FraudMAP
3422,Guardian RFID
3423,GuestBridge Reserve
3424,GuestServe
3425,Guidance Software EnCase Enterprise
3426,Guidance Software EnCase Forensic
3427,Guideline Risk Technologies RUBI
3428,Gutenberg-e
3429,H&R Block Tax
3430,HAISEN SoftWare System
3431,HARVEST
3432,HASH Animation:Master
3433,HATPRO
3434,HCSS HeavyBid
3435,HCSS HeavyJob
3436,HEAT Software GoldMine
3437,HEC-1
3438,HEC-2
3439,HEC-GeoRAS
3440,HEC-HMS
3441,HEC-RAS
3442,HEX Laboratory Systems Billing and Cash Management
3443,HEX Laboratory Systems LAB/HEX
3444,HIMSA Noah
3445,HIPERPAV
3446,HMIS Advantage
3447,HMS
3448,HOMAG WoodWOP
3449,HOMER Micropower Optimization Model
3450,HP 49G+ Appraiser Fee Calculator
3451,HP Autonomy TeamSite
3452,HP DataProtector
3453,HP Fortify
3454,HP InfoTech CodeVisionAVR
3455,HP Trim
3456,HP WebInspect
3457,HR-ease
3458,HRM Direct
3459,HRMS Solutions iVantage
3460,HRS Quickscore
3461,HS Virtual Piano
3462,HT Systems PatientSecure
3463,HTH Engineering Start-Stop PowerPlay
3464,HTS Vision CVS2
3465,HTS Vision HTS2 Computerized Binocular Home Eye Exercise System
3466,HTTrack
3467,HUD-1 software
3468,HVAC tools software
3469,HYDRUS-2D
3470,HYPACK DREDGEPACK
3471,HYPACK HYSWEEP
3472,HYPACK MAX
3473,Haemonetics Symphony Suite
3474,Hagel Unitime Systems
3475,Haglof Sweden AB TCruise Forest Inventory
3476,Halliburton Landmark GeoProbe
3477,Halliburton ProMAX
3478,Halogen e360
3479,Halogen eCompensation
3480,Halogen eLMS
3481,Halogen ePraisal
3482,Hamrick Software VueScan
3483,Hand held spell checkers
3484,Handheld computer device software
3485,Hands On Technology TheraWriter.PT
3486,HandyFile Find and Replace Text Aid Kit
3487,Hansen CAMA
3488,HapMap
3489,Hard Dollar HD Project Estimating
3490,Hardware description and verification language
3491,Hardware description language HDL
3492,Hardware-in-the-loop HIL simulation software
3493,Harland Financial Solutions DecisionPro
3494,Harland Financial Solutions DepositPro
3495,Harland Interlinq MortgageWare
3496,Harmoni ESPRI
3497,Harpers Payroll Services HR la Carte
3498,Harrington Group HQMS
3499,Harrington Group caWeb
3500,Harris Tech X.over Pro
3501,Harris Technologies BassBox
3502,HarrisData Human Resources Information System HRIS
3503,Harvard Graphics
3504,Harvard Thermal TAS
3505,Harvey Software CPS
3506,HashiCorp Vagrant
3507,Haskell
3508,Hatchery database systems
3509,Hazard assessment software
3510,Hazard communication software
3511,Hazardous materials management HMS software
3512,Hazardous waste operations and emergency response standard HAZWOPER training software
3513,Health Care Data HealthProbe
3514,Health Care Software HCS INTERACTANT
3515,Health and safety training software
3516,Health information database software
3517,HealthFusion MediTouch
3518,HealthLine Systems Eyecom
3519,Healthcare common procedure coding system HCPCS
3520,Healthcare management system
3521,Healthpac Medical Billing
3522,Healthprolink MedAtlas
3523,Healthvision MediAR
3524,Healthvision TDSynergy Anatomic Pathology
3525,Healthvision TDSynergy LIS
3526,HearForm Software HearForm
3527,Hearing aid fitting software
3528,Heat loss calculation software
3529,HeliconSoft Helicon Focus
3530,Helios TextPad
3531,Hellman & Schofield MP3
3532,Help desk software
3533,HelpIT Systems addressIT
3534,Hematology laboratory workflow management software
3535,Hendrich Falls Risk Model
3536,Henry Schein DentalVision Professional
3537,Henry Schein Dentrix
3538,Henry Schein Easy Dental
3539,Henry Schein EndoVision
3540,Henry Schein ImproMed
3541,Henry Schein Medical Systems MicroMD Urology EMR
3542,Henry Schein PerioVision
3543,Herbert Software Solutions HECSALV
3544,Heron CrossTie General Ledger
3545,Hewlett Packard Exstream Dialogue
3546,Hewlett Packard HP Project Portfolio Management Solution
3547,Hewlett Packard HP-UX
3548,Hewlett Packard LoadRunner
3549,Hewlett Packard QuickTest Professional
3550,Hewlett-Packard HP Graphics Language HPGL
3551,Hewlett-Packard HP Network Node Manager
3552,Hewlett-Packard HP OpenVMS
3553,Hewlett-Packard HP QuickTest Professional
3554,Hewlett-Packard HP Semiconductor Parameter Analyzer
3555,Hewlett-Packard HP SolidDesigner
3556,Hewlett-Packard HP TestDirector for Quality Center
3557,Hewlett-Packard HP WinRunner
3558,Hexagon Geospatial Imagine Photogrammetry
3559,Hexagon Intergraph
3560,Hexagon Metrology PC-DMIS
3561,HiPerSoft Practice Information Powertool
3562,HiT Software Allora
3563,Hibernate ORM
3564,Hierarchical simulation program with integrated circuit emphasis HSPICE
3565,High School Scheduling and Transcript HSST
3566,High-performance software libraries
3567,HighJump Software Supply Chain Advantage
3568,HighJump Software Warehouse Advantage
3569,HighJump Warehouse Advantage
3570,HindSight InView
3571,HireAbility ResumeParser
3572,HireLogic PowerPlace
3573,HiroSoft EPICURE
3574,Hitachi ZXLink
3575,Hodgkin-Huxley Model software
3576,Hoffman Computer Systems Amsoft
3577,Holt Systems eMedRec
3578,Home Energy Efficient Design HEED
3579,Home rating software
3580,Honeypot
3581,Honeywell WEBs-N4
3582,Honeywell Wintress PACNet
3583,Hootsuite
3584,Horizon Engineering Sigma Plumbing Calculator
3585,Horizon Software MRP Plus
3586,Horwath Software Magique
3587,Hospitality Control Solutions Aloha Point-of-Sale
3588,Host Analytics Host Budget
3589,Hosted PACS Solutions
3590,Hosted Support ezSupport Pro
3591,HotFlo! Die-Shot Monitor
3592,Hotel management system software
3593,Hotspot
3594,Houchen Bindery Library Automated Retrieval System LARS
3595,Housekeeping management software
3596,Howard and Friends Computer CMA Plus
3597,HubSpot software
3598,Human Resource MicroSystems HR Entre
3599,Human machine interface HMI software
3600,Human modeling software
3601,Human resource information system (HRIS)
3602,Human resource management software HRMS
3603,Human resources management system HRMS
3604,Human resources software
3605,Humanic Design Employmee Self-Service
3606,Humanic Design Human Resources Management System
3607,Humidity and vapor drive calculation software
3608,Hummingbird Legal Bill Review
3609,Hunter WinAlign
3610,HunterSoft Business Translator
3611,HunterStone THESIS
3612,Husky Injection Molding Systems Shotscope NX
3613,Hydesoft Computing DPlot
3614,HydraNet
3615,Hydraulic analysis software
3616,Hydraulic modeling software
3617,HydroCAD Software Solutions HydroCAD Stormwater Modeling System
3618,HydroComp NavCad
3619,HydroSOLVE AQTESOLV
3620,Hydrogeology Basin2
3621,Hydrologic simulation program fortan HSPF software
3622,Hydrological modeling software
3623,Hyland OnBase Enterprise Content Management
3624,Hyland Software OnBase
3625,HyperOffice Collaboration Suite
3626,HyperSpace
3627,HyperTox
3628,Hypercube HyperChem
3629,Hyperion Enterprise
3630,Hyperion Solutions Hyperion Intelligence
3631,Hyperion Solutions Hyperion System 9 Bi+
3632,Hyperion Solutions System 9 Planning
3633,Hyperscore
3634,Hypertext markup language HTML
3635,Hypertext preprocessor PHP
3636,Hypertherm ProNest
3637,I-flex Solutions Reveleus Investment Performance Measurement
3638,I-many Contract Management
3639,IA Systems StreamLend
3640,IAD Audit Leverage
3641,IBM ADSTAR
3642,IBM AIX
3643,IBM BPM Blueprint
3644,IBM CATIA
3645,IBM Check Processing Control System CPSC
3646,IBM Clarity Systems Clarity
3647,IBM Cloud
3648,IBM Cognos
3649,IBM Cognos Business Intelligence
3650,IBM Cognos Impromptu
3651,IBM Cognos Planning
3652,IBM Cognos ReportNet
3653,IBM Content Manager
3654,IBM Costimater
3655,IBM DB2
3656,IBM Digital Analytics
3657,IBM Director
3658,IBM Domino
3659,IBM Federated Records Management
3660,IBM FileNet Content Manager
3661,IBM Fraud and Abuse Management System
3662,IBM ILOG
3663,IBM ILOG CPLEX Optimization Studio
3664,IBM ILOG Inventory Analyst
3665,IBM ILOG LogicNet Plus XE
3666,IBM InfoSphere DataStage
3667,IBM InfoSphere Warehouse
3668,IBM Information Management System (IMS)
3669,IBM Informix
